#Gene	Gene Description	DIU Result	Q-Value	Major Isoform Switching	Switching Times	2 T1 MeanExpLevel	2 T2 MeanExpLevel	2 T3 MeanExpLevel
LOC113261727	LOC113261727	Not DIU	0.39523	NO		249.95	283.37	404.2
LOC113261754	LOC113261754	Not DIU	0.15773	YES	3	205.51	200.72	187.61
LOC113261824	LOC113261824	Not DIU	0.49138	NO		933.29	902.28	1104.71
LOC113261837	LOC113261837	DIU	2.717E-6	NO		267.51	247.29	213.81
LOC113261839	LOC113261839	Not DIU	0.6043	NO		95.49	110.74	71.5
LOC113262000	LOC113262000	Not DIU	0.90679	NO		1027.34	971.65	1507.77
LOC113262128	LOC113262128	DIU	0.042191	NO		68.44	62.65	53.69
LOC113262163	LOC113262163	Not DIU	0.595	NO		156.73	146.5	169.87
LOC113262177_DLC1	LOC113262177_DLC1	Not DIU	0.59098	NO		224.28	161.78	200.52
LOC113262191	LOC113262191	Not DIU	0.75746	NO		66.59	86.94	81.73
LOC113262216	LOC113262216	Not DIU	0.51519	NO		114.19	147.62	125.84
LOC113262217	LOC113262217	Not DIU	0.774	NO		79.42	78.35	82.25
LOC113262221	LOC113262221	Not DIU	0.35114	NO		63.01	72.18	59.65
LOC113262222	LOC113262222	Not DIU	0.71891	NO		185.04	196.55	203.16
LOC113262256	LOC113262256	Not DIU	0.80692	NO		679.72	601.47	607.74
LOC113262262	LOC113262262	Not DIU	0.83558	NO		106.39	72.41	67.33
LOC113262282_TLR3	LOC113262282_TLR3	Not DIU	0.73173	NO		320.64	279.26	363.21
LOC113262286	LOC113262286	Not DIU	0.58379	NO		11215.67	10786.15	3667.17
LOC113262289	LOC113262289	DIU	7.687E-7	NO		4410.82	4631.3	3655.61
LOC113262364	LOC113262364	Not DIU	0.7799	NO		44.66	28.02	25.45
LOC113262548	LOC113262548	Not DIU	0.5218	NO		15407.78	15993.13	6473.78
LOC113262549	LOC113262549	DIU	5.4537E-4	NO		3694.05	4046.84	3315.06
LOC113262552	LOC113262552	Not DIU	0.98412	NO		5510.54	7282.56	3275.62
LOC113262557	LOC113262557	Not DIU	0.69553	NO		637.25	800.47	312.53
LOC113262593	LOC113262593	Not DIU	0.074949	YES	1,2	42.25	40.77	34.18
LOC113262635	LOC113262635	DIU	9.8113E-4	NO		531.1	450.25	404.99
LOC113262695	LOC113262695	Not DIU	0.22921	NO		566.58	583.19	536.37
LOC113262752	LOC113262752	Not DIU	0.50038	NO		66.77	59.17	118.1
LOC113262764	LOC113262764	Not DIU	0.79951	YES	1	2980.24	2700.43	4341.67
LOC113262765	LOC113262765	DIU	0.0013462	NO		4291.84	3883.91	3632.75
LOC113262782	LOC113262782	Not DIU	0.80072	NO		37.45	40.07	58.33
LOC113262783	LOC113262783	DIU	8.1932E-6	YES	1,2	2135.19	2256.85	2225.61
LOC113262796	LOC113262796	Not DIU	0.05777	YES	3	83.75	100.84	74.89
LOC113262811	LOC113262811	Not DIU	0.066602	YES	1,3	318.24	467.9	280.53
LOC113262866	LOC113262866	Not DIU	0.22658	YES	3	37.03	29.82	33.02
LOC113262879	LOC113262879	Not DIU	0.93693	NO		69.5	71.61	133.0
LOC113262953	LOC113262953	Not DIU	0.84623	NO		116.53	126.86	142.48
LOC113263090	LOC113263090	Not DIU	0.58905	NO		1743.08	2107.95	1465.91
LOC113263118	LOC113263118	DIU	0.0098363	NO		14155.18	16553.23	6733.04
LOC113263174	LOC113263174	Not DIU	0.98601	NO		561.55	458.83	421.98
LOC113263209	LOC113263209	Not DIU	0.12282	NO		166.74	163.1	196.58
LOC113263281	LOC113263281	DIU	8.0769E-4	NO		4549.6	5599.52	4786.08
LOC113263286	LOC113263286	Not DIU	0.3656	NO		126.55	117.2	127.01
LOC113263287	LOC113263287	Not DIU	0.89462	YES	2	94.57	89.45	77.33
LOC113263597	LOC113263597	Not DIU	0.96877	NO		131.99	140.34	146.01
LOC113263652	LOC113263652	Not DIU	0.76731	YES	1,3	85.88	71.06	70.38
LOC113263654	LOC113263654	Not DIU	0.66363	NO		88.01	73.38	96.64
LOC113263698	LOC113263698	Not DIU	0.48604	NO		146.94	102.71	93.14
LOC113263699	LOC113263699	DIU	0.048734	YES	3	209.11	198.7	202.89
LOC113263700	LOC113263700	Not DIU	0.80592	NO		180.6	179.42	178.06
LOC113263747	LOC113263747	Not DIU	0.32674	NO		116.05	102.39	118.22
LOC113263781	LOC113263781	Not DIU	0.85258	YES	1	198.26	134.08	189.74
LOC113263785	LOC113263785	Not DIU	0.29048	NO		305.69	289.05	319.85
LOC113263922	LOC113263922	Not DIU	0.68893	YES	1	58.24	48.94	46.13
LOC113263985	LOC113263985	DIU	0.0074188	NO		53.22	64.16	36.29
LOC113264073	LOC113264073	Not DIU	0.92512	NO		342.95	321.74	380.84
LOC113264305	LOC113264305	Not DIU	0.2183	NO		115.59	107.17	118.72
LOC113264370	LOC113264370	Not DIU	0.98052	YES	1,3	84.57	78.53	97.62
LOC113264411	LOC113264411	Not DIU	0.094349	YES	2,3	160.35	132.39	187.43
LOC113264440	LOC113264440	Not DIU	0.93993	NO		858.38	995.38	1077.82
LOC113264464_LOC113264465	LOC113264464_LOC113264465	Not DIU	0.52314	YES	2,3	40.01	38.73	59.23
LOC113264465	LOC113264465	Not DIU	0.080474	NO		171.65	171.64	142.09
LOC113264493	LOC113264493	Not DIU	0.9804	NO		246.75	234.29	148.26
LOC113264723	LOC113264723	Not DIU	0.84867	YES	2	53.74	55.63	55.64
LOC113264906	LOC113264906	Not DIU	0.42891	YES	2	217.55	202.61	196.59
LOC113264918	LOC113264918	Not DIU	0.86652	NO		36.24	61.04	44.15
LOC113264918_LOC113264947	LOC113264918_LOC113264947	Not DIU	0.93063	NO		163.77	150.96	199.71
LOC113264927	LOC113264927	Not DIU	0.13241	NO		1398.41	1475.99	1689.26
LOC113265231	LOC113265231	Not DIU	0.9493	NO		4175.09	3476.16	1480.03
LOC113265233	LOC113265233	Not DIU	0.34869	NO		3373.09	3310.8	3864.24
LOC113265291	LOC113265291	DIU	1.1576E-4	NO		208.77	204.13	194.99
LOC113265314	LOC113265314	Not DIU	0.58028	NO		16.16	22.12	70.82
LOC113265383	LOC113265383	Not DIU	0.78341	NO		55.79	45.84	54.69
LOC113265424	LOC113265424	Not DIU	0.90986	NO		536.72	492.74	421.05
LOC113265479	LOC113265479	Not DIU	0.59453	NO		107.71	90.11	145.06
LOC113265643	LOC113265643	Not DIU	0.25916	NO		19.4	23.8	35.8
LOC113265650	LOC113265650	Not DIU	0.63884	YES	1,2	255.73	292.06	201.99
LOC113265881	LOC113265881	Not DIU	0.98038	NO		50.93	45.81	76.94
LOC113265899	LOC113265899	Not DIU	0.16228	NO		1420.87	1287.97	654.53
LOC113265910	LOC113265910	Not DIU	0.94413	NO		6.11	9.55	100.43
LOC113265994	LOC113265994	Not DIU	0.62013	NO		1464.02	1693.57	1226.52
LOC113266002	LOC113266002	Not DIU	0.2293	YES	1,2	204.23	238.22	284.95
LOC113266115_EGLN3	LOC113266115_EGLN3	Not DIU	0.67283	NO		66.65	91.34	75.7
LOC113266127	LOC113266127	Not DIU	0.07972	NO		73.39	67.4	48.63
LOC113266349	LOC113266349	Not DIU	0.20624	NO		129.74	142.54	176.4
LOC113266367	LOC113266367	Not DIU	0.9493	NO		147.9	134.35	169.15
LOC113266744	LOC113266744	Not DIU	0.71618	NO		33.4	45.02	165.34
LOC113266825	LOC113266825	Not DIU	0.55865	NO		594.77	504.81	621.86
LOC113266898_RILPL2	LOC113266898_RILPL2	Not DIU	0.70504	NO		47.97	23.99	27.56
LOC113266934	LOC113266934	Not DIU	0.7766	YES	3	204.76	154.39	54.73
LOC113267003	LOC113267003	Not DIU	0.082469	YES	1	28.74	38.6	11.51
LOC113267050	LOC113267050	Not DIU	0.56355	NO		20.83	35.54	104.06
LOC113267060	LOC113267060	Not DIU	0.095512	NO		536.14	340.43	509.25
LOC113267063	LOC113267063	DIU	0.025215	NO		215.94	197.17	124.5
LOC113267224	LOC113267224	Not DIU	0.058569	NO		253.39	183.86	218.49
LOC113267256	LOC113267256	Not DIU	0.43487	NO		35.54	24.69	24.05
LOC113267311	LOC113267311	Not DIU	0.24574	NO		1937.91	1787.66	1965.8
LOC113267314	LOC113267314	Not DIU	0.91707	NO		125.62	93.57	26.37
LOC113267317	LOC113267317	DIU	0.0073609	NO		6982.63	7578.11	8359.08
LOC113267330	LOC113267330	Not DIU	0.91329	NO		26.63	33.21	32.2
LOC113267345	LOC113267345	Not DIU	0.42793	NO		68.25	46.13	37.49
LOC113267526_LRCH4	LOC113267526_LRCH4	Not DIU	0.55488	NO		49.7	39.33	33.17
LOC113267549	LOC113267549	Not DIU	0.21952	NO		1100.32	1164.98	802.38
LOC113267633	LOC113267633	Not DIU	0.73229	NO		747.44	635.32	780.8
LOC113267642	LOC113267642	Not DIU	0.75757	NO		5202.05	5613.65	2833.3
LOC113267664	LOC113267664	DIU	0.046561	YES	2	34.39	37.22	45.09
LOC113267793	LOC113267793	DIU	0.0068455	YES	1	1608.15	1963.57	1750.24
LOC113267808	LOC113267808	DIU	7.0505E-6	YES	3	2640.05	2050.32	1428.98
LOC113267890	LOC113267890	Not DIU	0.46076	NO		1505.15	1776.31	2935.33
LOC113267903_AZGP1	LOC113267903_AZGP1	Not DIU	0.80834	NO		154.3	142.5	229.77
LOC113268043	LOC113268043	Not DIU	0.9129	NO		39.17	32.12	45.77
LOC113268059	LOC113268059	Not DIU	0.20239	YES	3	6650.53	8480.2	3464.96
LOC113268362	LOC113268362	Not DIU	0.62658	YES	3	107.12	114.59	110.89
LOC113268490	LOC113268490	Not DIU	0.92922	NO		43.3	34.89	32.86
LOC113268588	LOC113268588	Not DIU	0.95366	NO		108.53	125.55	106.96
LOC113268610	LOC113268610	Not DIU	0.48162	YES	1,2	29.2	22.7	29.09
LOC113268656	LOC113268656	Not DIU	0.17155	NO		294.0	355.76	221.54
LOC113268666	LOC113268666	Not DIU	0.091706	YES	1	308.92	219.54	152.32
LOC113268827	LOC113268827	Not DIU	0.89797	NO		63.86	69.38	80.66
LOC113268919	LOC113268919	Not DIU	0.19394	NO		61.16	45.89	57.09
LOC113268943	LOC113268943	Not DIU	0.56768	NO		60.12	72.81	60.45
LOC113269316	LOC113269316	Not DIU	0.17106	YES	2	74.92	43.91	58.74
LOC113269356	LOC113269356	Not DIU	0.15155	NO		253.93	259.71	313.5
LOC113269381	LOC113269381	Not DIU	0.53755	NO		84.92	71.4	123.64
LOC113269409	LOC113269409	Not DIU	0.82334	NO		91.55	91.58	77.16
LOC113269479	LOC113269479	Not DIU	0.56421	NO		637.78	492.73	186.58
LOC113269539	LOC113269539	Not DIU	0.1782	NO		182.7	178.26	108.68
LOC113269572	LOC113269572	Not DIU	0.92512	NO		111.07	121.86	168.2
LOC113269584	LOC113269584	Not DIU	0.99446	YES	1,3	232.35	204.03	149.95
LOC113269632	LOC113269632	Not DIU	0.81989	NO		129.85	166.98	179.87
LOC113269674	LOC113269674	Not DIU	0.37751	NO		52.76	52.87	48.97
LOC113269823	LOC113269823	Not DIU	0.9639	NO		150.81	175.44	152.74
LOC113269841	LOC113269841	Not DIU	0.98558	NO		350.43	267.86	108.66
LOC113269910	LOC113269910	Not DIU	0.26255	NO		70.81	53.22	60.5
LOC113270039	LOC113270039	Not DIU	0.20711	NO		769.07	722.82	1862.13
LOC113270188	LOC113270188	Not DIU	0.67937	NO		147.8	186.77	192.3
LOC113270332	LOC113270332	Not DIU	0.10321	YES	3	914.12	891.44	512.95
LOC113270362_NUMB	LOC113270362_NUMB	Not DIU	0.6023	NO		318.11	332.37	337.11
LOC113270440	LOC113270440	Not DIU	0.082843	NO		411.73	364.45	232.94
LOC113270466	LOC113270466	Not DIU	0.76017	YES	1	91.96	81.73	65.88
LOC113270472	LOC113270472	Not DIU	0.98558	NO		1199.57	1314.53	1235.1
LOC113270541	LOC113270541	Not DIU	0.73219	YES	3	33.21	20.51	34.7
LOC113270553	LOC113270553	Not DIU	0.91807	YES	3	388.19	317.02	208.63
LOC113270560	LOC113270560	Not DIU	0.064826	YES	1	28.67	32.58	26.17
LOC113270588	LOC113270588	Not DIU	0.70156	NO		153.57	106.55	79.99
LOC113270622	LOC113270622	Not DIU	0.78489	YES	3	91.87	71.54	77.81
LOC113270627	LOC113270627	Not DIU	0.32862	NO		186.78	187.31	143.7
LOC113270720	LOC113270720	DIU	2.6662E-4	NO		63.61	54.85	135.22
LOC113270722	LOC113270722	Not DIU	0.66506	NO		8170.64	8652.97	9174.92
LOC113270817	LOC113270817	Not DIU	0.32193	NO		257.5	226.29	238.27
LOC113270826	LOC113270826	Not DIU	0.94116	YES	2	31.23	20.7	29.57
LOC113270855	LOC113270855	Not DIU	0.087001	YES	1	36.21	24.81	22.14
LOC113270876	LOC113270876	Not DIU	0.81118	YES	1	90.99	94.8	128.61
LOC113270917	LOC113270917	Not DIU	0.22105	NO		69.82	62.99	82.81
LOC113270928	LOC113270928	Not DIU	0.10321	YES	3	41.39	38.39	50.7
LOC113270979	LOC113270979	Not DIU	0.093689	YES	1	314.03	354.28	483.07
LOC113271041	LOC113271041	Not DIU	0.59128	NO		101.45	76.78	48.77
LOC113271124	LOC113271124	Not DIU	0.85449	NO		37.9	31.02	24.73
LOC113271252	LOC113271252	Not DIU	0.91803	NO		126.59	134.0	139.98
LOC113271335	LOC113271335	Not DIU	0.82725	NO		127.74	100.45	87.68
LONP2	LONP2	DIU	1.9047E-4	NO		2242.97	2481.18	1963.14
LONRF3	LONRF3	Not DIU	0.72478	YES	3	372.52	617.87	895.86
LOXL2	LOXL2	DIU	8.7742E-9	YES	1,2	37.98	34.14	24.32
LPIN1	LPIN1	Not DIU	0.31363	NO		401.17	283.29	302.5
LPIN2	LPIN2	Not DIU	0.18865	NO		3806.53	3912.89	2558.07
LPIN3	LPIN3	Not DIU	0.87216	NO		86.88	75.07	70.39
LPL	LPL	Not DIU	0.61976	NO		95.45	73.57	78.61
LPP	LPP	Not DIU	0.15088	NO		674.22	619.49	814.43
LRAT	LRAT	Not DIU	0.36616	YES	1	1116.33	1047.0	1170.24
LRBA	LRBA	Not DIU	0.41795	NO		2238.04	2526.37	2472.16
LRCH1	LRCH1	Not DIU	0.89366	YES	2	557.02	641.79	811.68
LRCH3	LRCH3	Not DIU	0.15151	YES	1	228.82	239.55	236.75
LRIG2	LRIG2	Not DIU	0.3355	NO		311.79	324.08	335.38
LRMDA	LRMDA	Not DIU	0.69553	YES	2,3	76.72	68.21	56.52
LRMP	LRMP	Not DIU	0.92402	NO		53.32	51.69	31.74
LRP1	LRP1	Not DIU	0.96268	NO		6822.6	6352.99	8068.33
LRP10	LRP10	Not DIU	0.99579	NO		177.3	141.58	110.42
LRP12	LRP12	Not DIU	0.6418	YES	2	132.13	233.55	173.49
LRP5	LRP5	Not DIU	0.88086	NO		453.62	357.72	458.82
LRPAP1	LRPAP1	Not DIU	0.97759	NO		1041.12	1009.08	654.86
LRPPRC	LRPPRC	Not DIU	0.42674	NO		2187.15	2638.74	1920.76
LRR1	LRR1	Not DIU	0.82948	YES	1,2	245.08	203.5	412.29
LRRC14	LRRC14	Not DIU	0.67171	YES	2	93.58	68.36	75.35
LRRC28	LRRC28	Not DIU	0.32878	YES	2,3	446.99	460.54	393.83
LRRC3	LRRC3	Not DIU	0.57788	YES	3	108.88	88.37	139.1
LRRC39	LRRC39	Not DIU	0.077449	YES	2	80.91	60.17	16.12
LRRC3B	LRRC3B	Not DIU	0.32064	YES	3	157.14	147.74	167.78
LRRC40	LRRC40	Not DIU	0.22549	YES	1	48.03	57.64	76.97
LRRC41	LRRC41	Not DIU	0.65017	NO		225.97	227.97	265.62
LRRC42	LRRC42	Not DIU	0.95024	YES	3	157.71	137.31	107.37
LRRC47	LRRC47	DIU	0.0069557	NO		252.89	212.13	155.93
LRRC59	LRRC59	DIU	0.014619	YES	1	245.82	310.06	784.23
LRRC61	LRRC61	Not DIU	0.1392	NO		89.62	112.92	113.62
LRRC8A	LRRC8A	Not DIU	0.32648	YES	3	93.49	76.43	78.15
LRRC8D	LRRC8D	Not DIU	0.34289	NO		580.62	616.84	683.91
LRRCC1	LRRCC1	DIU	0.0068127	YES	1,2	110.42	140.41	134.25
LRRFIP1	LRRFIP1	Not DIU	0.11677	NO		1129.8	1126.61	1073.73
LRRFIP2	LRRFIP2	Not DIU	0.2183	YES	3	265.78	307.32	334.24
LRRK1	LRRK1	Not DIU	0.62043	NO		37.94	32.74	30.16
LRRK2	LRRK2	Not DIU	0.20861	NO		108.36	124.26	93.8
LRSAM1	LRSAM1	Not DIU	0.60501	NO		85.93	73.08	74.58
LRWD1	LRWD1	Not DIU	0.077664	NO		54.27	60.31	51.68
LSAMP	LSAMP	Not DIU	0.60386	NO		170.51	203.57	469.98
LSG1	LSG1	Not DIU	0.90012	NO		167.7	195.45	208.73
LSM1	LSM1	Not DIU	0.19394	NO		75.5	73.6	82.64
LSM14A	LSM14A	Not DIU	0.57633	YES	3	403.2	382.43	397.7
LSM14B	LSM14B	Not DIU	0.82374	NO		136.0	121.09	121.44
LSM4	LSM4	Not DIU	0.86148	NO		368.99	374.81	574.81
LSM6	LSM6	Not DIU	0.12081	NO		45.75	52.05	52.84
LSR	LSR	Not DIU	0.47318	NO		280.57	271.52	254.74
LTBP1	LTBP1	Not DIU	0.47578	YES	1	208.32	162.9	134.85
LTBP2	LTBP2	Not DIU	0.6658	NO		276.75	183.51	68.24
LTBP4	LTBP4	Not DIU	0.10749	NO		154.42	113.33	132.6
LTBR	LTBR	Not DIU	0.91337	NO		296.13	263.62	243.27
LTN1	LTN1	Not DIU	0.65969	NO		678.98	711.61	650.91
LUC7L	LUC7L	Not DIU	0.22519	NO		333.36	341.13	348.28
LUC7L3	LUC7L3	Not DIU	0.19869	YES	2	722.35	639.93	775.36
LUZP1	LUZP1	Not DIU	0.39454	YES	3	119.49	102.12	123.18
LYAR	LYAR	Not DIU	0.26981	YES	2	15.18	20.1	34.31
LYN	LYN	Not DIU	0.1309	YES	1	166.63	163.27	134.65
LYPLAL1	LYPLAL1	Not DIU	0.35221	NO		42.96	45.35	59.33
LYRM1	LYRM1	DIU	0.018294	NO		58.64	61.69	51.4
LYRM7	LYRM7	DIU	2.0831E-4	NO		79.11	78.92	97.39
LYRM9	LYRM9	Not DIU	0.93567	YES	1	64.13	53.08	76.72
LYSMD2	LYSMD2	Not DIU	0.77212	NO		47.17	70.97	57.52
LYSMD3	LYSMD3	Not DIU	0.76272	NO		125.6	166.5	188.39
LYSMD4	LYSMD4	Not DIU	0.41704	YES	1	110.7	99.09	89.94
LYVE1	LYVE1	Not DIU	0.90845	NO		55.96	77.93	75.88
LZIC	LZIC	Not DIU	0.92815	NO		189.33	225.84	290.13
LZTFL1	LZTFL1	DIU	0.04835	YES	3	77.13	91.62	99.96
LZTS3	LZTS3	Not DIU	0.91617	NO		130.15	102.65	106.08
MAB21L3	MAB21L3	Not DIU	0.28093	NO		132.77	139.7	203.83
MACF1	MACF1	Not DIU	0.15088	NO		5725.03	5618.24	5598.29
MAD1L1	MAD1L1	Not DIU	0.074966	YES	3	21.01	9.88	21.81
MADD	MADD	Not DIU	0.34289	NO		145.13	88.93	107.95
MAF1	MAF1	Not DIU	0.67675	NO		278.77	279.44	234.56
MAGED1	MAGED1	DIU	0.0016402	YES	3	246.69	243.77	427.98
MAGED2	MAGED2	Not DIU	0.096971	NO		142.52	188.35	282.35
MAGI1	MAGI1	Not DIU	0.15032	YES	2	344.53	322.69	327.77
MAGOH	MAGOH	Not DIU	0.47212	NO		169.86	195.34	211.32
MAGOHB	MAGOHB	Not DIU	0.28094	YES	2	35.75	50.59	77.35
MAGT1	MAGT1	Not DIU	0.065086	NO		755.78	785.16	721.68
MAIP1	MAIP1	Not DIU	0.56152	NO		152.41	155.88	144.97
MAK16	MAK16	Not DIU	0.82682	NO		177.75	227.18	197.6
MAMDC2	MAMDC2	Not DIU	0.71935	NO		71.13	90.6	87.43
MAML2	MAML2	Not DIU	0.75489	YES	1,3	116.16	118.5	113.36
MAN1A1	MAN1A1	Not DIU	0.47212	YES	1	1586.75	1741.28	1999.27
MAN2A1	MAN2A1	Not DIU	0.94658	NO		1632.44	1969.21	1968.69
MAN2A2	MAN2A2	Not DIU	0.94693	NO		254.64	245.52	275.2
MAN2B1	MAN2B1	Not DIU	0.28706	NO		1565.23	1443.03	912.23
MAN2C1	MAN2C1	Not DIU	0.26981	YES	1	206.37	180.5	165.93
MANBA	MANBA	Not DIU	0.31995	NO		247.72	247.75	181.86
MANBAL	MANBAL	Not DIU	0.68973	NO		192.12	199.97	238.99
MANEA	MANEA	DIU	0.0145	NO		646.73	687.47	493.96
MANSC1	MANSC1	Not DIU	0.20488	YES	1	25.62	25.81	27.81
MAOB	MAOB	Not DIU	0.86148	NO		1676.71	1530.68	1329.25
MAP10	MAP10	Not DIU	0.73571	NO		100.08	89.6	109.56
MAP1LC3B	MAP1LC3B	DIU	0.023527	YES	3	588.39	556.48	474.11
MAP1S	MAP1S	Not DIU	0.47609	NO		39.96	34.12	40.8
MAP2	MAP2	DIU	0.019657	YES	1,3	79.84	82.04	158.37
MAP2K1	MAP2K1	Not DIU	0.50899	NO		117.56	111.69	98.39
MAP2K5	MAP2K5	Not DIU	0.58905	NO		179.33	148.89	154.41
MAP2K7	MAP2K7	Not DIU	0.15194	NO		118.78	108.07	119.49
MAP3K12	MAP3K12	Not DIU	0.38734	NO		73.0	45.53	30.34
MAP3K15	MAP3K15	Not DIU	0.96431	NO		494.41	469.1	371.37
MAP3K2	MAP3K2	Not DIU	0.39966	YES	1	1330.36	1523.44	1374.41
MAP3K20	MAP3K20	Not DIU	0.96454	NO		559.04	619.82	556.34
MAP3K3	MAP3K3	Not DIU	0.055925	YES	1,3	267.04	269.37	138.19
MAP3K4	MAP3K4	Not DIU	0.70398	YES	1	272.11	281.39	322.09
MAP3K7	MAP3K7	Not DIU	0.3186	NO		215.5	243.35	282.93
MAP3K8	MAP3K8	Not DIU	0.37402	YES	2	259.54	250.1	381.21
MAP4	MAP4	Not DIU	0.39659	NO		294.4	253.56	255.66
MAP4K2	MAP4K2	Not DIU	0.9209	NO		40.45	31.93	37.01
MAP4K3	MAP4K3	Not DIU	0.5161	NO		236.97	307.71	399.19
MAP4K4	MAP4K4	Not DIU	0.068743	YES	2	482.53	611.81	562.11
MAP4K5	MAP4K5	Not DIU	0.30661	NO		149.06	164.09	178.2
MAP7	MAP7	Not DIU	0.094527	NO		426.56	457.89	309.91
MAP7D3	MAP7D3	Not DIU	0.74649	NO		78.16	72.58	64.47
MAPK10	MAPK10	Not DIU	0.93993	NO		69.35	88.93	193.33
MAPK11	MAPK11	DIU	0.030273	YES	2	33.11	33.11	26.08
MAPK12	MAPK12	Not DIU	0.95553	NO		319.25	270.7	147.84
MAPK14	MAPK14	Not DIU	0.89366	NO		982.46	1106.05	1121.93
MAPK1IP1L	MAPK1IP1L	Not DIU	0.33506	YES	3	461.58	548.45	717.34
MAPK3	MAPK3	Not DIU	0.85345	NO		217.35	177.53	168.87
MAPK6	MAPK6	Not DIU	0.60239	NO		553.1	657.76	869.81
MAPK8	MAPK8	Not DIU	0.54618	NO		330.33	391.42	412.82
MAPK8IP1	MAPK8IP1	Not DIU	0.77195	NO		155.64	148.14	92.2
MAPK8IP3	MAPK8IP3	Not DIU	0.69778	NO		62.4	48.68	57.48
MAPKAP1	MAPKAP1	Not DIU	0.31664	NO		256.16	271.17	295.66
MAPKAPK3	MAPKAPK3	Not DIU	0.23113	YES	1,3	143.0	133.59	114.39
MAPKAPK5	MAPKAPK5	Not DIU	0.91886	NO		321.32	365.35	271.63
MAPKBP1	MAPKBP1	Not DIU	0.53812	YES	2	96.73	87.58	104.13
MAPRE1	MAPRE1	DIU	0.007516	NO		173.24	200.71	290.51
MAPRE2	MAPRE2	Not DIU	0.10479	NO		126.49	105.91	92.04
MAPRE3	MAPRE3	Not DIU	0.77621	NO		61.64	52.83	44.2
MARC1	MARC1	Not DIU	0.57633	NO		7853.7	8242.31	9058.26
MARCH2	MARCH2	Not DIU	0.41158	NO		47.62	41.87	31.57
MARCH6	MARCH6	Not DIU	0.97841	YES	3	3192.59	3005.16	2520.0
MARCH7	MARCH7	Not DIU	0.89841	NO		602.62	712.7	848.03
MARCH8	MARCH8	Not DIU	0.98721	NO		180.21	184.94	233.86
MARF1	MARF1	Not DIU	0.2824	NO		608.99	601.36	817.24
MARK2	MARK2	Not DIU	0.44448	YES	2	92.65	106.33	112.35
MARK3	MARK3	Not DIU	0.78241	NO		420.32	459.14	392.33
MARK4	MARK4	Not DIU	0.52863	NO		59.32	37.09	30.75
MARS	MARS	DIU	0.042598	NO		181.22	219.41	315.58
MARVELD2	MARVELD2	Not DIU	0.59402	NO		162.13	228.54	262.36
MARVELD3	MARVELD3	Not DIU	0.4172	YES	1,2	39.15	32.51	56.43
MASP1	MASP1	DIU	0.0014099	YES	1,2	1830.33	1902.6	2107.97
MASP2	MASP2	Not DIU	0.73587	NO		543.83	433.88	554.16
MAST2	MAST2	Not DIU	0.38355	YES	2	36.26	46.7	38.88
MAST3	MAST3	Not DIU	0.74169	NO		145.9	120.83	147.55
MAST4	MAST4	DIU	0.019808	YES	1	516.29	564.52	739.57
MAT1A	MAT1A	DIU	1.7331E-7	NO		38540.4	36007.59	22877.1
MAT2A	MAT2A	Not DIU	0.093031	NO		134.81	109.3	334.86
MAT2B	MAT2B	Not DIU	0.23248	YES	1	254.03	264.0	262.39
MATN2	MATN2	DIU	0.033295	NO		381.13	362.38	290.44
MAU2	MAU2	Not DIU	0.74138	NO		346.79	306.71	321.08
MAVS	MAVS	DIU	8.6611E-4	YES	2	310.7	242.75	250.19
MAZ	MAZ	Not DIU	0.99463	NO		164.74	131.78	141.47
MBD1	MBD1	Not DIU	0.97435	NO		227.45	263.18	212.55
MBD3	MBD3	DIU	3.7154E-6	NO		148.97	145.24	151.76
MBD4	MBD4	Not DIU	0.80314	NO		108.87	140.5	104.93
MBD5_LOC113250909	MBD5_LOC113250909	DIU	0.04382	NO		130.21	123.5	154.68
MBD6	MBD6	Not DIU	0.98412	YES	3	86.49	58.49	72.3
MBIP	MBIP	DIU	0.006831	YES	1	151.89	194.23	213.14
MBNL1	MBNL1	Not DIU	0.81682	NO		1124.26	1339.56	1490.38
MBNL2	MBNL2	Not DIU	0.46135	YES	3	493.69	608.37	1158.7
MBNL3	MBNL3	Not DIU	0.99089	NO		329.17	251.24	358.31
MBOAT7	MBOAT7	Not DIU	0.51503	NO		125.45	108.7	104.81
MBP	MBP	Not DIU	0.48441	NO		412.86	359.9	319.34
MBTD1	MBTD1	Not DIU	0.90329	NO		344.14	337.48	313.04
MBTPS2	MBTPS2	Not DIU	0.25571	NO		116.06	125.16	143.63
MCC	MCC	DIU	0.020223	NO		393.5	357.36	419.64
MCCC1	MCCC1	Not DIU	0.54123	NO		469.64	499.47	221.96
MCCC2	MCCC2	Not DIU	0.27057	NO		551.34	527.5	268.18
MCF2L	MCF2L	Not DIU	0.31459	YES	1	59.97	52.03	61.67
MCFD2	MCFD2	Not DIU	0.4007	NO		897.47	998.51	592.8
MCM3AP	MCM3AP	Not DIU	0.05777	NO		924.13	976.51	940.17
MCM7	MCM7	Not DIU	0.76931	NO		137.38	130.78	103.99
MCM8	MCM8	Not DIU	0.050569	NO		107.17	108.05	125.37
MCMBP	MCMBP	Not DIU	0.89462	NO		373.65	453.3	463.13
MCOLN1	MCOLN1	Not DIU	0.052863	YES	2	319.76	242.6	138.26
MCOLN2	MCOLN2	Not DIU	0.65969	YES	3	48.73	36.98	41.49
MCPH1	MCPH1	DIU	0.01737	NO		58.15	52.12	38.28
