#Gene	Gene Description	DIU Result	Q-Value	Major Isoform Switching	Switching Times	3 T1 MeanExpLevel	3 T2 MeanExpLevel	3 T3 MeanExpLevel
MOSPD1	MOSPD1	Not DIU	0.86101	NO		86.07	105.91	79.37
MOSPD2	MOSPD2	Not DIU	0.66799	YES	3	82.02	62.56	79.15
MPDZ	MPDZ	Not DIU	0.90155	YES	1,2,3	516.3	554.7	438.33
MPEG1	MPEG1	DIU	0.048501	YES	2	57.15	34.32	63.89
MPG	MPG	DIU	1.3541E-6	YES	1	178.28	162.19	157.6
MPHOSPH10	MPHOSPH10	Not DIU	0.91978	NO		241.36	248.46	225.36
MPHOSPH8	MPHOSPH8	Not DIU	0.59324	YES	3	168.5	172.65	216.6
MPHOSPH9	MPHOSPH9	Not DIU	0.25696	YES	2,3	55.52	82.58	56.7
MPP1	MPP1	Not DIU	0.30832	NO		398.11	397.25	342.34
MPP7	MPP7	Not DIU	0.21962	NO		246.66	219.76	171.52
MPRIP	MPRIP	Not DIU	0.31827	NO		2377.28	2091.98	2080.42
MRC2	MRC2	Not DIU	0.69262	NO		253.84	121.03	132.91
MRE11	MRE11	DIU	0.0050982	YES	3	79.76	63.75	98.24
MRFAP1	MRFAP1	Not DIU	0.38029	YES	3	954.14	860.88	857.67
MRLN	MRLN	Not DIU	0.61055	NO		54.79	75.11	101.73
MRM1	MRM1	Not DIU	0.5089	YES	2	40.32	49.78	40.22
MROH1	MROH1	Not DIU	0.80132	YES	3	178.79	127.88	150.27
MRPL15	MRPL15	Not DIU	0.68316	NO		530.48	585.78	527.4
MRPL18	MRPL18	Not DIU	0.92932	NO		529.12	602.54	351.99
MRPL22	MRPL22	DIU	1.3134E-5	NO		203.67	224.81	178.4
MRPL24	MRPL24	Not DIU	0.69177	NO		1085.39	1283.1	1024.58
MRPL27	MRPL27	DIU	7.1093E-6	NO		449.94	476.19	239.5
MRPL28	MRPL28	Not DIU	0.80334	NO		268.06	282.82	138.94
MRPL30	MRPL30	Not DIU	0.52027	NO		220.16	249.5	192.64
MRPL37	MRPL37	Not DIU	0.1108	NO		752.94	858.54	576.34
MRPL4	MRPL4	Not DIU	0.9062	NO		329.05	392.98	263.54
MRPL42	MRPL42	Not DIU	0.23047	YES	3	252.62	264.73	199.82
MRPL43	MRPL43	Not DIU	0.75227	NO		242.14	258.6	244.35
MRPL47	MRPL47	Not DIU	0.458	NO		310.68	386.36	231.92
MRPL48	MRPL48	Not DIU	0.48263	YES	1	458.01	547.96	399.65
MRPL51	MRPL51	Not DIU	0.91978	NO		1251.63	1513.81	1248.02
MRPL55	MRPL55	Not DIU	0.34706	NO		463.94	541.91	401.22
MRPL57	MRPL57	Not DIU	0.89626	NO		249.01	266.35	303.74
MRPS10	MRPS10	Not DIU	0.23649	NO		511.71	548.78	438.92
MRPS12	MRPS12	Not DIU	0.22651	NO		236.46	274.8	202.21
MRPS23	MRPS23	DIU	2.7088E-6	NO		127.2	112.67	109.98
MRPS30	MRPS30	Not DIU	0.36106	NO		285.49	329.44	246.47
MRPS31	MRPS31	Not DIU	0.99317	NO		394.28	428.62	272.67
MRPS35	MRPS35	Not DIU	0.43125	NO		187.15	189.0	213.84
MRRF	MRRF	Not DIU	0.30461	NO		200.21	204.87	201.05
MRS2	MRS2	DIU	0.0051372	NO		273.11	249.19	163.92
MRTFA	MRTFA	Not DIU	0.96879	NO		68.56	53.26	68.86
MRTFB	MRTFB	Not DIU	0.40932	NO		177.0	156.78	209.69
MSH3	MSH3	Not DIU	0.22219	NO		266.1	319.44	196.32
MSH6	MSH6	DIU	0.0095425	NO		279.83	305.74	308.97
MSI2	MSI2	Not DIU	0.1372	NO		922.85	986.66	1044.41
MSL1	MSL1	Not DIU	0.39098	NO		173.46	172.69	225.51
MSL3	MSL3	Not DIU	0.4776	NO		308.06	288.7	342.26
MSN	MSN	Not DIU	0.96318	NO		736.68	464.75	550.65
MSRA	MSRA	Not DIU	0.35072	NO		258.77	272.71	192.69
MSS51	MSS51	Not DIU	0.95478	YES	2,3	767.84	560.07	273.0
MSTO1	MSTO1	Not DIU	0.089832	YES	2,3	83.66	92.31	104.55
MTA2	MTA2	Not DIU	0.9673	NO		97.54	82.73	88.88
MTA3	MTA3	Not DIU	0.33125	YES	3	27.98	47.92	19.77
MTCH1	MTCH1	DIU	0.016974	NO		745.3	742.17	688.56
MTCH2	MTCH2	Not DIU	0.49058	NO		1164.91	1319.29	833.52
MTCL1	MTCL1	Not DIU	0.95942	NO		47.38	29.94	40.78
MTDH	MTDH	DIU	0.0039183	NO		678.98	675.03	672.15
MTERF1	MTERF1	Not DIU	0.96422	NO		74.3	85.66	75.99
MTERF2	MTERF2	Not DIU	0.18453	YES	1	124.37	128.05	87.87
MTERF3	MTERF3	Not DIU	0.93425	NO		191.69	240.24	159.99
MTERF4	MTERF4	Not DIU	0.61079	NO		102.61	104.74	89.55
MTF2	MTF2	Not DIU	0.89626	YES	2	116.6	125.81	126.13
MTFR1	MTFR1	Not DIU	0.35072	YES	1,2	116.58	97.16	110.14
MTG1	MTG1	DIU	4.2293E-6	NO		158.54	178.2	67.82
MTG2	MTG2	Not DIU	0.71027	YES	3	72.98	80.49	51.54
MTHFR	MTHFR	Not DIU	0.63942	NO		86.24	89.2	162.24
MTHFSD	MTHFSD	DIU	1.3778E-4	YES	1,3	133.8	150.81	137.39
MTIF2	MTIF2	Not DIU	0.16961	NO		662.32	745.74	430.47
MTIF3	MTIF3	DIU	0.0093277	NO		408.12	371.97	275.04
MTM1	MTM1	Not DIU	0.73607	NO		151.41	167.8	104.2
MTMR1	MTMR1	Not DIU	0.74809	NO		292.96	308.16	264.51
MTMR10	MTMR10	Not DIU	0.09864	YES	1,2	215.9	193.39	228.61
MTMR14	MTMR14	Not DIU	0.05411	YES	3	258.9	310.29	248.99
MTMR3	MTMR3	Not DIU	0.43816	YES	2,3	1269.31	1210.1	1462.27
MTMR4	MTMR4	Not DIU	0.27572	NO		142.75	130.86	130.44
MTMR6	MTMR6	Not DIU	0.3433	NO		1032.85	1242.03	1123.23
MTR	MTR	Not DIU	0.85997	YES	2	281.99	239.26	267.53
MTRF1	MTRF1	Not DIU	0.76842	NO		86.65	73.94	60.54
MTRR	MTRR	Not DIU	0.48014	NO		47.08	53.6	43.41
MTSS1	MTSS1	Not DIU	0.8781	YES	3	168.31	173.57	196.49
MTUS1	MTUS1	DIU	0.0010252	YES	2	2994.75	3549.2	2330.31
MUM1L1	MUM1L1	Not DIU	0.57353	NO		190.47	258.95	341.04
MUSK	MUSK	Not DIU	0.61878	NO		66.47	77.49	64.12
MUT	MUT	DIU	0.021821	NO		1048.05	1335.54	437.54
MVB12A	MVB12A	Not DIU	0.28912	NO		162.23	180.09	178.98
MVB12B	MVB12B	Not DIU	0.64234	NO		114.59	96.11	129.16
MVP	MVP	Not DIU	0.56318	NO		283.83	259.53	294.59
MXI1	MXI1	Not DIU	0.21684	NO		264.67	295.61	304.84
MXRA7	MXRA7	Not DIU	0.97322	NO		195.4	130.09	137.47
MYADM	MYADM	Not DIU	0.71718	NO		136.79	63.9	97.46
MYBPC1	MYBPC1	DIU	0.03306	YES	1,3	129239.19	143443.37	121062.07
MYBPC2	MYBPC2	Not DIU	0.94689	NO		18477.8	9951.23	9835.22
MYC	MYC	Not DIU	0.8306	NO		46.51	35.59	99.78
MYCBP	MYCBP	Not DIU	0.89762	YES	2	139.89	146.69	313.21
MYCBP2	MYCBP2	Not DIU	0.84448	NO		628.2	554.46	645.66
MYD88	MYD88	Not DIU	0.62449	YES	1,2	36.84	43.78	47.34
MYH10	MYH10	Not DIU	0.90038	NO		417.23	443.71	542.12
MYH11	MYH11	DIU	0.0067378	YES	3	568.03	314.87	625.62
MYL2	MYL2	Not DIU	0.99995	NO		156798.21	228822.18	144276.11
MYL6	MYL6	Not DIU	0.64027	YES	3	1035.8	760.62	829.83
MYL9	MYL9	Not DIU	0.58616	YES	1,2	381.89	199.78	352.76
MYLK	MYLK	Not DIU	0.59542	NO		316.41	253.51	211.37
MYLK2	MYLK2	Not DIU	0.87859	NO		7729.26	6978.5	5834.5
MYLK3	MYLK3	Not DIU	0.85945	NO		56.84	70.98	61.96
MYNN	MYNN	Not DIU	0.38735	NO		241.03	265.06	238.53
MYO18A	MYO18A	Not DIU	0.98785	NO		3181.29	2894.48	3385.34
MYO18B	MYO18B	Not DIU	0.6255	NO		12417.13	10359.14	11543.25
MYO1B	MYO1B	Not DIU	0.74742	NO		329.77	189.01	182.41
MYO1C	MYO1C	Not DIU	0.064758	YES	3	669.88	633.58	726.43
MYO5A	MYO5A	DIU	4.1021E-6	YES	2	206.88	95.71	208.12
MYO6	MYO6	Not DIU	0.54556	NO		127.33	105.02	101.42
MYO9A	MYO9A	Not DIU	0.14772	NO		484.05	498.67	691.18
MYO9B	MYO9B	DIU	0.0097459	NO		91.71	73.86	125.78
MYOF	MYOF	Not DIU	0.87028	NO		207.52	92.95	184.9
MYOM1	MYOM1	Not DIU	0.99945	NO		36758.5	44960.4	31661.75
MYOM2	MYOM2	Not DIU	0.85996	YES	2	13717.02	22098.1	9173.18
MYOM3	MYOM3	Not DIU	0.99441	NO		5156.66	5413.8	7184.33
MYOT	MYOT	Not DIU	0.7361	NO		26985.91	38601.23	24855.09
MYOZ2	MYOZ2	Not DIU	0.95942	NO		7644.69	14206.31	6456.37
MYOZ3	MYOZ3	DIU	0.011514	NO		5266.51	4126.44	3076.58
MYPN	MYPN	Not DIU	0.98086	NO		4351.55	4356.46	5648.25
MYSM1	MYSM1	DIU	7.1093E-6	NO		218.09	192.13	249.39
MZT1	MZT1	Not DIU	0.53662	YES	1,3	254.66	276.15	297.66
N4BP2	N4BP2	Not DIU	0.11384	YES	2	100.14	108.55	154.7
N4BP2L2	N4BP2L2	Not DIU	0.64894	NO		750.52	807.27	732.73
N6AMT1	N6AMT1	Not DIU	0.99083	NO		135.26	157.75	117.01
NAA10	NAA10	Not DIU	0.63293	YES	1	432.76	461.34	392.35
NAA15	NAA15	Not DIU	0.61055	NO		444.67	499.84	471.64
NAA16	NAA16	Not DIU	0.75024	NO		64.42	55.68	78.05
NAA35	NAA35	Not DIU	0.90023	NO		137.31	140.89	145.31
NAA60	NAA60	Not DIU	0.82437	NO		560.15	556.88	451.55
NAB1	NAB1	Not DIU	0.31285	NO		116.64	89.17	102.18
NADK2	NADK2	Not DIU	0.95055	NO		132.65	140.13	125.77
NAGA	NAGA	Not DIU	0.7284	NO		83.06	53.99	67.26
NAGK	NAGK	DIU	0.005014	NO		110.01	107.95	109.89
NAGLU	NAGLU	Not DIU	0.67565	NO		55.51	40.55	41.69
NAMPT	NAMPT	Not DIU	0.46034	NO		808.3	936.78	1105.26
NAP1L1	NAP1L1	Not DIU	0.062891	NO		429.81	432.99	515.64
NAPEPLD	NAPEPLD	Not DIU	0.58772	YES	1	172.62	169.41	134.3
NARF	NARF	Not DIU	0.52481	NO		147.61	151.29	150.76
NARS	NARS	Not DIU	0.63972	NO		478.85	484.3	504.57
NARS2	NARS2	Not DIU	0.14313	YES	2,3	98.9	142.86	85.18
NASP	NASP	Not DIU	0.42027	YES	3	82.17	74.99	106.56
NAT10	NAT10	Not DIU	0.082648	YES	3	159.93	148.82	184.69
NAV1	NAV1	DIU	0.023225	YES	3	178.48	88.14	102.84
NBL1	NBL1	Not DIU	0.2875	NO		99.29	47.8	107.77
NBN	NBN	Not DIU	0.85997	NO		363.56	497.76	346.28
NCAM1	NCAM1	Not DIU	0.76998	NO		261.77	174.75	189.36
NCAPD3	NCAPD3	Not DIU	0.23829	YES	3	60.31	68.52	37.18
NCAPG2	NCAPG2	Not DIU	0.056668	YES	3	36.69	41.67	35.63
NCAPH2	NCAPH2	Not DIU	0.23517	YES	2	284.4	315.2	417.82
NCBP1	NCBP1	Not DIU	0.9812	NO		112.82	123.57	59.61
NCBP2	NCBP2	Not DIU	0.74708	NO		251.63	271.11	227.1
NCBP3_ITGAE	NCBP3_ITGAE	Not DIU	0.38946	NO		174.7	174.61	220.29
NCEH1	NCEH1	DIU	0.0043504	NO		193.47	375.69	443.73
NCK1	NCK1	DIU	0.024441	NO		364.32	318.96	317.86
NCKAP1	NCKAP1	DIU	0.012059	NO		990.64	936.07	1096.25
NCL	NCL	Not DIU	0.89645	YES	1,2	687.82	610.74	892.75
NCLN	NCLN	Not DIU	0.66865	NO		285.21	295.32	314.82
NCOA1	NCOA1	Not DIU	0.32469	NO		263.01	301.78	430.1
NCOA2	NCOA2	Not DIU	0.96318	NO		251.23	288.43	411.29
NCOA3	NCOA3	Not DIU	0.36532	YES	1,2	204.06	154.13	236.17
NCOA4	NCOA4	Not DIU	0.33142	NO		10876.61	12737.73	10820.69
NCOA5	NCOA5	Not DIU	0.98785	NO		67.99	74.82	96.23
NCOA6	NCOA6	Not DIU	0.27579	NO		95.81	84.9	121.46
NCOA7	NCOA7	Not DIU	0.79046	YES	1,3	70.73	65.01	85.48
NCOR1	NCOR1	Not DIU	0.062317	YES	2,3	1320.73	1383.43	997.58
ND4L	ND4L	Not DIU	0.99441	NO		12987.28	12604.78	8353.43
ND5	ND5	Not DIU	0.94207	NO		26373.26	24962.78	20685.63
NDEL1	NDEL1	Not DIU	0.71446	NO		314.68	300.26	277.65
NDRG1	NDRG1	Not DIU	0.64894	NO		242.75	188.75	272.39
NDRG2	NDRG2	DIU	0.03087	NO		5714.82	5706.88	9672.51
NDST1	NDST1	Not DIU	0.9883	NO		438.91	412.22	409.79
NDUFAF5	NDUFAF5	Not DIU	0.95673	NO		226.5	270.55	155.31
NDUFAF6	NDUFAF6	Not DIU	0.9356	NO		126.34	174.15	131.05
NDUFAF8	NDUFAF8	Not DIU	0.58911	NO		196.8	212.15	171.4
NDUFB5	NDUFB5	Not DIU	0.81622	NO		1535.21	1913.59	1098.62
NDUFB6	NDUFB6	Not DIU	0.28531	NO		969.28	1195.7	926.0
NDUFS1	NDUFS1	Not DIU	0.99646	NO		6200.52	7133.68	4054.57
NDUFS2	NDUFS2	Not DIU	0.97076	NO		5437.71	6347.99	3945.47
NDUFV2	NDUFV2	Not DIU	0.961	NO		2119.4	2418.61	1755.89
NDUFV3	NDUFV3	DIU	2.3791E-4	NO		784.16	933.1	741.63
NEB	NEB	Not DIU	0.85996	YES	1	294973.13	279679.96	363766.72
NECAP1	NECAP1	Not DIU	0.64879	NO		39.43	37.31	54.4
NECTIN2	NECTIN2	DIU	0.016517	NO		70.24	67.25	63.12
NECTIN3	NECTIN3	Not DIU	0.95205	NO		93.16	55.74	68.45
NEDD1	NEDD1	Not DIU	0.48528	NO		439.09	591.54	395.87
NEDD4	NEDD4	Not DIU	0.23006	NO		618.23	694.93	465.46
NEDD4L	NEDD4L	Not DIU	0.97975	NO		704.88	642.73	828.45
NEK4	NEK4	Not DIU	0.48361	NO		153.23	154.66	112.48
NEK9	NEK9	Not DIU	0.80344	NO		706.27	714.6	745.96
NELFCD	NELFCD	Not DIU	0.94539	NO		487.53	540.6	567.63
NEMP2	NEMP2	DIU	0.03581	YES	2	36.61	40.59	37.33
NENF	NENF	DIU	0.0074716	NO		236.81	253.39	293.31
NEO1	NEO1	Not DIU	0.14415	YES	2	182.58	162.18	163.34
NEPRO	NEPRO	Not DIU	0.78226	YES	2,3	109.46	105.01	108.44
NET1	NET1	Not DIU	0.61077	NO		380.1	252.33	289.15
NEU3	NEU3	Not DIU	0.36417	YES	3	461.74	429.93	576.95
NEURL1	NEURL1	Not DIU	0.67556	NO		1189.79	1141.73	838.38
NEURL4	NEURL4	Not DIU	0.32257	NO		269.8	265.21	236.83
NEXN	NEXN	DIU	0.037142	NO		2346.21	2321.19	2123.14
NF1	NF1	DIU	2.9913E-5	YES	2,3	412.56	414.67	410.64
NF2	NF2	Not DIU	0.55292	NO		575.5	551.82	540.23
NFAT5	NFAT5	Not DIU	0.579	NO		423.55	333.74	436.56
NFATC1	NFATC1	Not DIU	0.31754	NO		310.22	326.35	328.39
NFATC2	NFATC2	Not DIU	0.63526	YES	2	95.0	88.29	194.07
NFATC3	NFATC3	Not DIU	0.29821	NO		531.68	431.67	869.82
NFE2L1	NFE2L1	Not DIU	0.64234	NO		5418.3	6519.03	6193.45
NFE2L2	NFE2L2	Not DIU	0.99347	NO		699.98	691.38	601.15
NFIA	NFIA	Not DIU	0.94628	NO		427.25	389.52	464.54
NFIB	NFIB	DIU	0.011757	NO		1772.41	1738.18	1646.98
NFIC	NFIC	Not DIU	0.46386	NO		270.28	206.06	466.13
NFIX	NFIX	Not DIU	0.75227	YES	1	1027.36	807.93	1085.21
NFKB1	NFKB1	Not DIU	0.083441	NO		197.64	214.54	169.29
NFKB2	NFKB2	Not DIU	0.99789	NO		71.2	63.16	101.22
NFKBIB	NFKBIB	Not DIU	0.98785	NO		68.23	76.31	102.63
NFRKB	NFRKB	Not DIU	0.36537	YES	1	100.31	77.06	126.66
NFU1	NFU1	Not DIU	0.80529	YES	1,3	433.72	500.99	413.46
NFX1	NFX1	Not DIU	0.20147	NO		324.9	280.54	299.83
NFYC	NFYC	Not DIU	0.14622	NO		117.33	109.68	128.79
NGLY1	NGLY1	Not DIU	0.65565	NO		248.57	272.36	213.4
NGRN	NGRN	Not DIU	0.080641	NO		474.48	544.06	542.67
NHLRC2	NHLRC2	Not DIU	0.39225	NO		431.91	471.97	410.07
NID1	NID1	Not DIU	0.68487	NO		446.76	302.65	223.65
NID2	NID2	Not DIU	0.57874	YES	2,3	169.34	109.21	72.24
NIF3L1	NIF3L1	DIU	0.037977	YES	2,3	357.8	410.47	195.1
NIN	NIN	Not DIU	0.2103	NO		233.28	195.55	187.69
NIPA2	NIPA2	Not DIU	0.19282	NO		206.56	212.96	233.01
NIPAL3	NIPAL3	Not DIU	0.78917	NO		80.63	71.3	78.38
NIPBL	NIPBL	Not DIU	0.74126	NO		432.8	410.24	460.74
NISCH	NISCH	Not DIU	0.90472	YES	2	179.18	169.39	237.37
NIT1	NIT1	Not DIU	0.7663	NO		91.66	103.21	56.59
NKIRAS1	NKIRAS1	Not DIU	0.89945	NO		121.59	136.93	98.75
NKIRAS2	NKIRAS2	Not DIU	0.31754	NO		259.03	258.66	241.44
NKTR	NKTR	Not DIU	0.61027	NO		174.27	148.57	181.79
NLN	NLN	Not DIU	0.52287	YES	3	452.92	609.8	450.42
NLRX1	NLRX1	Not DIU	0.051304	YES	3	761.28	781.16	546.72
NMB	NMB	Not DIU	0.91206	NO		237.56	307.66	222.98
NME2	NME2	Not DIU	0.95057	NO		649.08	673.45	668.38
NME6	NME6	Not DIU	0.3902	NO		111.15	132.85	102.16
NMNAT1	NMNAT1	Not DIU	0.98048	NO		60.18	60.23	38.08
NMNAT3	NMNAT3	DIU	0.010012	NO		148.87	145.87	104.83
NMRK1	NMRK1	Not DIU	0.99945	NO		63.9	66.18	67.35
NMT2	NMT2	Not DIU	0.7483	YES	1,2	59.63	70.46	85.32
NNT	NNT	Not DIU	0.99945	NO		4900.2	7265.27	3971.18
NOA1	NOA1	Not DIU	0.86323	NO		108.36	104.71	62.28
NOC2L	NOC2L	Not DIU	0.69971	YES	1	315.79	315.42	354.3
NOCT	NOCT	Not DIU	0.56299	NO		80.69	75.9	60.8
NOD1	NOD1	Not DIU	0.63449	NO		99.7	73.37	109.7
NOL10	NOL10	Not DIU	0.22157	NO		82.5	77.5	76.87
NOL11	NOL11	Not DIU	0.92067	NO		214.44	210.52	210.29
NOL12	NOL12	Not DIU	0.68626	YES	2,3	150.3	144.38	173.4
NOL6	NOL6	Not DIU	0.23284	NO		134.19	132.61	123.85
NOL7	NOL7	Not DIU	0.93522	NO		229.39	260.72	266.78
NOL8	NOL8	Not DIU	0.80344	NO		229.12	213.58	204.72
NOL9	NOL9	Not DIU	0.54392	NO		69.08	64.56	88.79
NOLC1	NOLC1	Not DIU	0.53814	YES	1	199.41	192.68	182.57
NOP2	NOP2	Not DIU	0.32172	NO		112.59	92.09	92.52
NOP58	NOP58	Not DIU	0.91201	NO		111.06	106.22	116.02
NOS1	NOS1	Not DIU	0.22466	NO		211.81	193.39	181.24
NOSTRIN	NOSTRIN	Not DIU	0.78978	NO		61.63	35.93	37.34
NOTCH4	NOTCH4	DIU	0.045082	NO		153.07	99.75	78.21
NPC1	NPC1	Not DIU	0.81742	NO		245.26	255.22	220.11
NPEPPS	NPEPPS	Not DIU	0.7361	NO		661.88	690.97	565.78
NPHP3	NPHP3	Not DIU	0.85631	YES	2,3	75.25	93.34	103.57
NPLOC4	NPLOC4	Not DIU	0.88734	NO		811.2	939.59	861.53
NPM1	NPM1	Not DIU	0.95057	NO		1433.76	1380.77	1228.97
NPR3	NPR3	Not DIU	0.87679	NO		338.11	310.89	255.09
NR1D1	NR1D1	DIU	0.023462	YES	3	80.26	60.96	146.39
NR1H2	NR1H2	Not DIU	0.62764	NO		342.37	349.05	360.59
NR2C1	NR2C1	Not DIU	0.73777	NO		157.11	172.38	233.97
NR2C2	NR2C2	Not DIU	0.14442	NO		235.96	190.71	247.04
NR2F2	NR2F2	Not DIU	0.76382	NO		55.35	41.42	53.97
NR3C1	NR3C1	Not DIU	0.67999	NO		694.49	632.12	823.42
NR3C2	NR3C2	Not DIU	0.43197	NO		261.02	258.35	345.32
NR4A1	NR4A1	Not DIU	0.1802	YES	3	82.75	56.0	59.28
NRAS	NRAS	Not DIU	0.87679	NO		222.38	183.57	299.35
NRCAM	NRCAM	Not DIU	0.41957	YES	2,3	94.56	187.03	99.2
NRDC	NRDC	Not DIU	0.40033	NO		836.87	802.94	891.36
NRDE2	NRDE2	Not DIU	0.39671	NO		106.35	110.99	102.18
NREP	NREP	DIU	3.9146E-4	NO		803.56	490.09	409.0
NRK	NRK	Not DIU	0.13766	NO		45.91	32.5	39.22
NRP1	NRP1	Not DIU	0.31285	YES	1	781.03	604.74	589.03
NRP2	NRP2	Not DIU	0.86171	NO		113.21	60.76	114.87
NSA2	NSA2	Not DIU	0.88458	NO		919.76	947.05	1176.46
NSD3	NSD3	Not DIU	0.51687	NO		155.28	141.49	159.42
NSDHL	NSDHL	DIU	0.0073157	YES	1,2	42.11	41.68	41.18
NSFL1C	NSFL1C	Not DIU	0.89528	NO		389.68	392.45	485.42
NSMAF	NSMAF	Not DIU	0.58184	NO		331.7	321.67	249.38
NSMCE2	NSMCE2	Not DIU	0.17496	NO		55.77	52.15	69.19
NSMCE4A	NSMCE4A	Not DIU	0.82312	NO		130.67	157.85	114.54
NSRP1	NSRP1	DIU	0.0022243	YES	3	132.35	125.31	170.65
NSUN2	NSUN2	Not DIU	0.88356	NO		232.36	263.3	230.89
NSUN4	NSUN4	Not DIU	0.78625	NO		236.41	252.38	198.67
NT5C2	NT5C2	Not DIU	0.66706	YES	1,3	259.42	304.87	245.99
NT5C3A	NT5C3A	Not DIU	0.82422	NO		527.47	697.09	657.02
NTAN1	NTAN1	Not DIU	0.29403	NO		352.82	427.15	390.25
NTN4	NTN4	Not DIU	0.81822	NO		137.68	115.58	96.8
NTRK2	NTRK2	Not DIU	0.40226	NO		136.86	64.79	130.67
NUAK1	NUAK1	Not DIU	0.9673	NO		214.29	124.03	168.29
NUCB1	NUCB1	Not DIU	0.52972	NO		925.57	927.48	999.06
NUDT13	NUDT13	DIU	2.2279E-4	NO		220.48	268.17	165.19
NUDT17	NUDT17	Not DIU	0.16474	YES	1	41.19	59.9	29.94
NUDT4	NUDT4	Not DIU	0.92515	NO		480.5	376.47	544.87
NUDT8	NUDT8	Not DIU	0.85226	NO		128.62	141.55	69.82
NUDT9	NUDT9	DIU	0.0042469	YES	3	117.52	102.24	105.09
NUMA1	NUMA1	Not DIU	0.15907	NO		922.57	911.78	984.3
NUP107	NUP107	Not DIU	0.4801	NO		88.01	120.66	157.37
NUP153	NUP153	Not DIU	0.9788	NO		341.21	349.65	356.93
NUP155	NUP155	Not DIU	0.81937	NO		211.67	227.13	217.82
NUP214	NUP214	Not DIU	0.58285	YES	1,3	127.71	117.96	157.34
NUP43	NUP43	Not DIU	0.41751	YES	2	36.6	44.79	42.69
NUP54	NUP54	Not DIU	0.93194	NO		540.18	607.2	667.2
NUP85	NUP85	Not DIU	0.054479	YES	2	147.59	141.67	132.99
NUP88	NUP88	DIU	5.3224E-4	NO		246.12	268.36	297.43
NUP98	NUP98	Not DIU	0.4483	NO		738.62	847.64	725.14
NUTF2	NUTF2	Not DIU	0.073932	NO		520.49	559.78	392.69
NXF1	NXF1	Not DIU	0.99136	NO		115.07	103.05	126.94
NXPE3	NXPE3	Not DIU	0.66198	NO		353.63	531.25	244.52
OARD1	OARD1	Not DIU	0.14528	NO		333.28	326.63	246.4
OAT	OAT	Not DIU	0.74431	NO		656.32	702.46	501.95
OAZ1	OAZ1	Not DIU	0.57155	NO		2528.31	2487.99	3056.6
OBSL1	OBSL1	DIU	5.5606E-4	YES	3	1267.11	1014.07	836.42
OCIAD1	OCIAD1	Not DIU	0.22111	YES	1,2,3	459.55	517.4	494.62
OCRL	OCRL	Not DIU	0.76209	NO		199.59	156.62	194.46
ODR4	ODR4	Not DIU	0.1865	NO		199.6	191.91	208.6
OGA	OGA	Not DIU	0.96487	NO		554.23	622.3	569.5
OGFRL1	OGFRL1	Not DIU	0.82666	NO		91.44	94.14	125.09
OGT	OGT	Not DIU	0.35702	NO		1059.51	1034.42	1125.19
OLFML2A	OLFML2A	Not DIU	0.799	YES	1	67.53	39.43	59.82
OMA1	OMA1	Not DIU	0.47698	YES	3	118.63	135.29	87.6
OPA1	OPA1	Not DIU	0.17967	YES	1	1157.69	1323.48	1037.97
OPTN	OPTN	Not DIU	0.9432	YES	2	3616.84	3634.85	2644.21
ORC2	ORC2	Not DIU	0.77788	NO		56.52	57.65	56.38
ORC3	ORC3	Not DIU	0.24206	NO		55.65	57.46	40.83
ORC4	ORC4	Not DIU	0.43916	NO		123.25	119.93	107.51
ORMDL1	ORMDL1	Not DIU	0.4776	NO		75.22	68.45	79.21
OS9	OS9	Not DIU	0.26942	NO		292.23	296.71	309.21
OSBPL11	OSBPL11	Not DIU	0.42822	NO		693.48	673.12	656.33
OSBPL1A	OSBPL1A	Not DIU	0.78743	NO		1370.97	1253.64	1683.77
OSBPL6	OSBPL6	Not DIU	0.95942	NO		626.69	633.79	866.65
OSBPL7	OSBPL7	Not DIU	0.80415	NO		38.66	25.76	35.78
OSBPL8	OSBPL8	Not DIU	0.95762	YES	2	378.83	368.23	422.94
OSBPL9	OSBPL9	Not DIU	0.32482	YES	1	426.27	432.8	409.88
OSGEPL1	OSGEPL1	Not DIU	0.85042	YES	1	123.33	133.71	90.72
OST4	OST4	Not DIU	0.951	NO		392.47	435.04	405.72
OSTM1	OSTM1	Not DIU	0.11842	YES	1	48.0	88.39	72.57
OTUD1	OTUD1	Not DIU	0.98063	NO		535.61	369.59	543.82
OTUD4	OTUD4	Not DIU	0.40008	YES	3	1129.66	1286.42	1483.82
OTUD6B	OTUD6B	Not DIU	0.7748	NO		319.06	380.19	330.84
OTUD7B	OTUD7B	Not DIU	0.4587	NO		581.1	631.74	694.52
OTULIN	OTULIN	Not DIU	0.1774	NO		212.72	248.65	215.16
OXCT1	OXCT1	Not DIU	0.58911	NO		470.37	655.08	78.03
OXNAD1	OXNAD1	Not DIU	0.30556	NO		74.07	134.4	55.93
OXR1	OXR1	Not DIU	0.21945	NO		863.33	893.55	855.69
OXSM	OXSM	Not DIU	0.053503	NO		255.36	292.53	187.68
OXSR1	OXSR1	Not DIU	0.16364	NO		628.08	629.73	586.19
P2RX5	P2RX5	Not DIU	0.55292	NO		136.61	169.45	141.7
P2RX6	P2RX6	Not DIU	0.31285	NO		121.08	130.08	217.23
P2RY1	P2RY1	Not DIU	0.99081	NO		934.23	751.84	861.01
P4HA1	P4HA1	Not DIU	0.91011	YES	3	203.66	200.95	224.1
